"Date","Price","Open","High","Low","Vol.","Change %"
"03/20/2019","18,740.0","18,180.0","18,740.0","18,180.0","339.57K","2.85%"
"03/19/2019","18,220.0","18,480.0","18,720.0","18,220.0","199.50K","-1.41%"
"03/18/2019","18,480.0","18,500.0","18,540.0","18,260.0","251.04K","1.54%"
"03/15/2019","18,200.0","18,680.0","18,780.0","18,200.0","1.59M","-2.67%"
"03/14/2019","18,700.0","18,280.0","18,700.0","18,280.0","432.10K","2.19%"
"03/13/2019","18,300.0","17,840.0","18,300.0","17,840.0","473.17K","2.58%"
"03/12/2019","17,840.0","17,740.0","18,020.0","17,740.0","387.24K","0.68%"
"03/11/2019","17,720.0","17,740.0","17,780.0","17,620.0","233.94K","0.80%"
"03/08/2019","17,580.0","17,700.0","17,800.0","17,260.0","162.76K","-1.24%"
"03/07/2019","17,800.0","18,000.0","18,140.0","17,720.0","275.83K","-1.22%"
"03/06/2019","18,020.0","17,820.0","18,140.0","17,700.0","505.23K","1.69%"
"03/05/2019","17,720.0","17,900.0","17,900.0","17,720.0","87.12K","-1.12%"
"03/04/2019","17,920.0","18,240.0","18,240.0","17,920.0","83.53K","-1.21%"
"03/01/2019","18,140.0","18,100.0","18,140.0","17,740.0","127.57K","1.23%"
"02/28/2019","17,920.0","18,180.0","18,280.0","17,920.0","408.92K","-1.43%"
"02/27/2019","18,180.0","18,200.0","18,300.0","17,900.0","147.79K","-0.66%"
"02/26/2019","18,300.0","18,000.0","18,300.0","17,980.0","218.39K","1.67%"
"02/25/2019","18,000.0","18,000.0","18,000.0","17,780.0","187.54K","1.24%"
"02/22/2019","17,780.0","17,600.0","17,980.0","17,580.0","83.14K","1.02%"
"02/21/2019","17,600.0","17,540.0","17,600.0","17,360.0","312.00K","0.46%"
"02/20/2019","17,520.0","17,860.0","17,960.0","17,520.0","211.43K","-1.90%"
"02/19/2019","17,860.0","18,080.0","18,180.0","17,600.0","271.60K","-1.22%"
"02/18/2019","18,080.0","18,480.0","18,500.0","18,080.0","104.39K","-2.16%"
"02/15/2019","18,480.0","18,320.0","18,480.0","18,240.0","194.02K","0.76%"
"02/14/2019","18,340.0","17,820.0","18,340.0","17,820.0","59.74K","0.99%"
"02/13/2019","18,160.0","18,180.0","18,180.0","17,860.0","220.34K","-0.11%"
"02/12/2019","18,180.0","18,200.0","18,200.0","18,000.0","298.34K","0.66%"
"02/11/2019","18,060.0","18,020.0","18,220.0","17,940.0","120.19K","0.22%"
"02/08/2019","18,020.0","18,060.0","18,100.0","17,880.0","91.42K","-0.22%"
"02/07/2019","18,060.0","18,020.0","18,280.0","18,020.0","154.33K","-0.88%"
"02/06/2019","18,220.0","18,540.0","18,560.0","18,220.0","175.15K","-1.51%"
"02/05/2019","18,500.0","18,240.0","18,500.0","18,240.0","164.08K","0.54%"
"02/04/2019","18,400.0","18,520.0","18,660.0","18,200.0","331.30K","-1.08%"
"02/01/2019","18,600.0","18,540.0","18,660.0","18,420.0","338.01K","0.22%"
"01/31/2019","18,560.0","18,680.0","18,720.0","18,560.0","1.78M","-0.75%"
"01/30/2019","18,700.0","18,940.0","18,940.0","18,700.0","340.54K","-1.06%"
"01/29/2019","18,900.0","18,560.0","18,900.0","18,540.0","157.14K","0.64%"
"01/28/2019","18,780.0","18,440.0","18,780.0","18,400.0","547.34K","2.40%"
"01/25/2019","18,340.0","18,120.0","18,440.0","17,920.0","215.90K","1.33%"
"01/24/2019","18,100.0","17,920.0","18,300.0","17,420.0","352.67K","0.89%"
"01/23/2019","17,940.0","17,600.0","17,940.0","17,480.0","239.42K","1.93%"
"01/22/2019","17,600.0","17,120.0","17,600.0","17,120.0","492.06K","1.15%"
"01/21/2019","17,400.0","17,400.0","17,400.0","17,240.0","31.96K","0.00%"
"01/18/2019","17,400.0","17,320.0","17,400.0","17,080.0","366.18K","0.58%"
"01/17/2019","17,300.0","17,300.0","17,340.0","17,220.0","137.25K","0.00%"
"01/16/2019","17,300.0","17,200.0","17,300.0","17,140.0","134.96K","0.58%"
"01/15/2019","17,200.0","17,000.0","17,200.0","17,000.0","286.21K","0.58%"
"01/14/2019","17,100.0","17,080.0","17,120.0","17,000.0","209.45K","0.12%"
"01/11/2019","17,080.0","17,100.0","17,100.0","17,000.0","170.23K","-0.12%"
"01/10/2019","17,100.0","17,000.0","17,100.0","16,700.0","236.41K","0.59%"
"01/09/2019","17,000.0","17,080.0","17,100.0","16,920.0","508.03K","-0.23%"
"01/08/2019","17,040.0","17,300.0","17,300.0","16,940.0","574.06K","-1.39%"
"01/04/2019","17,280.0","16,820.0","17,280.0","16,800.0","119.22K","1.05%"
"01/03/2019","17,100.0","16,820.0","17,100.0","16,820.0","311.72K","1.66%"
"01/02/2019","16,820.0","16,600.0","17,100.0","16,600.0","36.41K","-0.47%"
"12/28/2018","16,900.0","17,040.0","17,200.0","16,740.0","194.27K","-0.71%"
"12/27/2018","17,020.0","17,280.0","17,280.0","16,720.0","78.51K","-0.12%"
"12/26/2018","17,040.0","16,720.0","17,300.0","16,720.0","49.11K","1.91%"
"12/24/2018","16,720.0","17,000.0","17,000.0","16,700.0","128.53K","0.24%"
"12/21/2018","16,680.0","16,260.0","17,000.0","16,260.0","1.26M","2.71%"
"12/20/2018","16,240.0","16,460.0","16,560.0","16,240.0","519.72K","-1.81%"
"12/19/2018","16,540.0","16,220.0","16,700.0","16,220.0","292.58K","1.47%"
"12/18/2018","16,300.0","15,960.0","16,300.0","15,960.0","188.01K","2.13%"
"12/17/2018","15,960.0","16,300.0","16,440.0","15,900.0","539.76K","-2.09%"
"12/14/2018","16,300.0","16,440.0","16,440.0","16,300.0","175.73K","-0.85%"
"12/13/2018","16,440.0","16,500.0","16,500.0","16,320.0","200.14K","0.00%"
"12/12/2018","16,440.0","16,500.0","16,600.0","16,320.0","469.51K","-0.36%"
